OTU	MQ210406-101	MQ210406-102	MQ210406-103	MQ210406-104	MQ210406-105	MQ210406-106	MQ210406-107	MQ210406-113	MQ210406-116	MQ210406-119	MQ210406-12	MQ210406-137	MQ210406-13	MQ210406-140	MQ210406-159	MQ210406-160	MQ210406-19	MQ210406-1	MQ210406-20	MQ210406-21	MQ210406-22	MQ210406-23	MQ210406-24	MQ210406-31	MQ210406-32	MQ210406-33	MQ210406-34	MQ210406-35	MQ210406-36	MQ210406-37	MQ210406-38	MQ210406-39	MQ210406-40	MQ210406-41	MQ210406-48	MQ210406-49	MQ210406-50	MQ210406-51	MQ210406-52	MQ210406-53	MQ210406-54	MQ210406-55	MQ210406-56	MQ210406-57	MQ210406-58	MQ210406-59	MQ210406-60	MQ210406-61	MQ210406-62	MQ210406-63	MQ210406-66	MQ210406-67	MQ210406-68	MQ210406-69	MQ210406-75	MQ210406-78	MQ210406-81	MQ210406-82	MQ210406-83	MQ210406-84	MQ210406-86	MQ210406-87	MQ210406-89	MQ210406-90	MQ210406-91	MQ210406-92	MQ210406-93	MQ210406-94	MQ210406-9	Kingdom	Phylum	Class	Order	Family	Genus	Species
Zotu9348	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	3	6	4	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu9349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__	g__Acidibacter	s__
Zotu9350	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu9351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	32	0	80	2	0	0	0	0	55	3	0	0	0	0	0	0	0	0	10	29	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__HSB_OF53-F07	s__
Zotu9352	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	2	0	0	1	0	0	1	1	0	0	0	4	3	0	1	0	2	2	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu9353	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	2	0	0	0	0	d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobacterium	s__
Zotu9354	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	0	1	0	2	0	0	1	2	0	0	12	4	1	0	0	15	0	1	0	0	4	10	0	1	0	0	0	0	d__Bacteria	p__WPS-2	c__WPS-2	o__WPS-2	f__WPS-2	g__WPS-2	s__
Zotu9355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	3	19	0	0	0	0	0	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9356	2	1	3	2	1	0	0	0	0	0	8	0	8	0	0	0	0	0	1	2	0	0	20	1	0	1	0	0	0	12	3	16	13	0	1	3	0	0	0	7	27	1	4	1	4	0	1	2	5	1	0	8	9	1	0	0	2	1	6	5	2	0	2	1	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu9357	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	2	0	0	0	0	1	0	2	0	0	0	2	1	1	2	0	0	1	0	0	0	0	0	0	5	0	1	0	4	2	2	0	0	1	2	5	0	0	2	5	4	1	0	0	2	2	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Thermovirga	s__
Zotu9359	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu9360	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	1	0	0	1	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu9361	3	0	2	4	1	0	0	0	0	0	4	0	1	0	0	0	0	1	1	1	0	1	1	2	0	1	0	0	0	0	5	1	0	0	0	2	0	0	0	4	1	0	2	1	1	0	5	1	2	2	0	3	1	0	0	0	0	2	0	0	1	5	1	2	4	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__Bryobacteraceae	g__Bryobacter	s__
Zotu9362	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	3	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__	g__	s__
Zotu9363	0	2	3	3	2	0	0	0	0	0	15	0	4	0	0	0	0	4	2	2	0	0	1	2	0	3	0	0	0	5	7	13	4	0	0	1	0	0	0	2	19	0	5	3	1	2	5	7	2	2	1	3	1	1	0	0	0	0	6	2	3	1	0	5	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
Zotu9364	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	2	0	1	1	5	3	0	4	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu9365	13	0	5	4	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	5	0	0	1	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	0	0	2	1	1	0	0	3	1	2	4	1	3	1	0	0	0	0	0	0	10	1	0	4	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu9366	0	0	0	0	0	0	1	0	0	0	6	0	3	0	0	0	0	3	0	0	0	2	0	0	0	1	0	1	0	0	8	0	0	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	3	1	0	0	1	1	0	0	2	12	2	2	0	0	0	0	6	0	0	0	1	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu9367	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	5	7	1	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu9368	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	2	6	1	0	0	0	2	0	4	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	4	1	1	0	0	8	2	0	0	0	1	1	0	0	1	7	1	0	0	0	2	2	0	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9369	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Group_1.1c	f__Group_1.1c	g__Group_1.1c	s__
Zotu9370	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	1	6	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu9371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu9372	1	1	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	5	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	1	3	0	0	3	1	2	0	2	0	0	0	0	3	2	0	0	0	3	3	0	0	0	0	4	7	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Udaeobacter	s__
Zotu9373	0	1	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	7	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	6	1	0	0	0	1	1	0	0	0	0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__
Zotu9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	3	0	5	5	0	2	0	0	7	3	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__	g__	s__
Zotu9375	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu9376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__	f__	g__	s__
Zotu9377	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	29	0	0	0	0	132	0	0	0	0	0	0	118	37	0	0	0	0	0	23	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__
Zotu9378	1	0	10	1	1	0	0	0	0	0	0	0	1	0	0	0	0	6	0	3	1	2	18	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	10	1	0	1	2	14	3	0	7	8	0	2	0	0	0	9	24	1	0	6	0	0	11	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__	s__
Zotu9380	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	3	0	1	2	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__WD260	f__WD260	g__WD260	s__
Zotu9381	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	3	1	0	0	0	2	1	0	0	1	0	1	0	0	2	2	1	2	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__	s__
Zotu9382	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	3	0	0	1	1	1	0	1	0	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu9383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidetes_vadinHA17	g__Bacteroidetes_vadinHA17	s__
Zotu9384	2	3	8	2	22	3	0	0	0	0	17	0	9	0	0	0	0	10	25	4	0	0	8	5	0	18	10	0	0	6	20	5	0	0	1	7	0	0	0	12	7	0	3	10	3	2	3	3	14	2	2	5	1	3	0	0	3	3	6	9	4	5	15	5	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__	g__	s__
Zotu9385	0	0	1	3	0	0	0	0	0	0	13	0	0	0	5	0	0	0	3	0	0	0	3	0	0	5	0	2	0	2	9	0	1	0	1	4	0	1	3	1	4	3	1	4	0	0	6	0	5	2	1	0	2	1	0	0	3	0	5	1	1	3	1	0	5	0	5	0	1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu9386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__	f__	g__	s__
Zotu9387	1	0	1	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	6	1	1	1	0	0	1	0	0	0	5	2	0	2	0	2	0	3	0	3	0	0	1	1	0	0	0	3	0	1	3	0	0	2	2	1	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Conexibacter	s__
Zotu9388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	d__Bacteria	p__Caldatribacteriota	c__Caldatribacteriia	o__Caldatribacteriales	f__Caldatribacteriaceae	g__Candidatus_Caldatribacterium	s__
Zotu9389	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	1	1	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Elsterales	f__	g__	s__
Zotu9390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
Zotu9391	0	3	0	0	3	0	2	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	1	1	2	1	3	0	0	0	1	0	1	0	2	3	7	1	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__
Zotu9392	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	7	2	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	8	0	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__AD3	o__AD3	f__AD3	g__AD3	s__
Zotu9393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
Zotu9394	2	0	1	3	1	0	0	0	0	0	3	0	2	0	0	0	0	0	1	1	0	1	5	2	0	0	2	0	0	5	3	0	2	0	0	0	0	0	0	17	0	0	0	1	0	0	0	1	1	3	1	1	1	1	0	0	2	1	2	3	4	2	5	3	2	0	0	0	0	d__Bacteria	p__WPS-2	c__WPS-2	o__WPS-2	f__WPS-2	g__WPS-2	s__
Zotu9395	1	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	4	1	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	1	1	3	2	1	1	0	0	0	0	0	0	0	2	3	0	1	2	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__	s__
Zotu9396	1	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	5	2	0	1	0	0	0	0	0	0	1	0	0	8	0	0	0	6	0	0	0	6	0	0	0	1	0	5	0	0	0	0	0	0	1	1	14	4	6	3	0	6	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__	g__Acidibacter	s__
Zotu9397	0	0	7	0	3	0	0	0	0	0	0	0	24	0	0	0	0	14	6	13	0	0	4	6	0	24	0	0	0	44	0	18	5	0	0	2	0	0	0	3	4	0	20	2	4	38	12	21	6	6	4	15	22	2	0	0	30	4	7	3	0	3	13	13	0	0	0	0	0	d__Bacteria	p__Chloroflexi	c__JG30-KF-CM66	o__JG30-KF-CM66	f__JG30-KF-CM66	g__JG30-KF-CM66	s__
Zotu9398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Lentimicrobiaceae	g__Lentimicrobium	s__
Zotu9399	4	0	1	0	3	0	0	0	0	0	27	0	27	0	0	0	0	6	6	6	0	1	0	1	0	5	1	0	0	9	26	10	19	0	0	0	0	0	0	46	32	0	7	5	1	5	2	6	14	1	0	3	4	3	0	0	3	9	1	6	2	8	2	11	2	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9400	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	2	0	0	0	0	4	0	0	0	0	4	0	0	0	3	7	0	0	2	0	0	3	2	0	1	0	0	0	0	0	0	2	4	2	0	1	2	2	0	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__	g__	s__
Zotu9401	0	0	4	3	6	0	0	0	0	0	3	0	1	0	0	0	0	5	4	1	0	0	1	4	0	3	3	0	0	0	9	2	0	0	0	1	0	0	0	0	5	0	8	0	0	0	3	0	10	0	0	4	1	0	0	0	1	2	7	5	1	0	4	3	1	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Bryobacterales	f__	g__	s__
Zotu9402	2	0	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	1	4	0	1	0	0	4	0	0	0	11	7	0	0	4	1	0	4	2	2	5	0	1	4	2	0	0	2	1	2	0	4	2	4	2	5	0	0	0	0	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Acidobacteriaceae___Subgroup_1__	g__Acidipila	s__
Zotu9403	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	3	2	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaeraceae	s__
Zotu9404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	4	1	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Xiphinematobacteraceae	g__Candidatus_Xiphinematobacter	s__
Zotu9405	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__	s__
Zotu9406	0	0	0	0	9	0	1	0	0	0	0	0	8	0	0	0	0	19	9	1	0	0	0	2	3	10	6	0	1	6	0	2	0	0	0	0	0	1	0	2	0	0	21	0	2	0	1	4	4	0	2	6	8	2	0	0	18	0	0	6	0	2	14	2	0	0	0	0	0	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__	s__
Zotu9407	4	0	0	1	2	0	0	0	0	0	3	0	17	0	0	0	0	2	10	0	0	0	2	3	0	0	0	0	0	25	0	9	14	0	0	1	0	0	0	19	0	0	6	0	1	0	1	0	15	2	0	10	5	6	0	0	4	8	12	4	2	8	3	5	4	0	0	0	0	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Acidothermaceae	g__Acidothermus	s__
Zotu9408	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0	6	6	3	0	0	1	0	1	1	0	0	6	2	0	0	0	0	0	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__
Zotu9409	0	30	0	0	5	15	21	0	0	3	0	0	1	0	1	0	0	1	1	0	0	0	0	0	13	33	37	4	29	0	0	0	0	19	32	0	31	21	13	0	0	8	1	0	13	2	0	0	0	0	0	0	0	0	0	0	0	10	0	12	0	0	0	0	2	1	1	0	9	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__	s__
Zotu9410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	d__Archaea	p__Halobacterota	c__Methanosarcinia	o__Methanosarciniales	f__Methanosaetaceae	g__Methanosaeta	s__
Zotu9411	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Desulfobacterota	c__Syntrophobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__Syntrophobacter	s__
